Date,Site,graveltrt,n_sensors,n_dailytimepoints,avgmindailyvwc,avgmaxdailyvwc,VWC.avg,sd_vwc.avg,threeormoresensors,alldailytimepoints
2/20/2022,Sheep Station,Black,4,96,0.11089373,0.113391552,0.112142641,0.012591552,1,1
2/20/2022,Sheep Station,White,4,96,0.097839238,0.099592172,0.098715705,0.032833388,1,1
2/21/2022,Sheep Station,Black,4,96,0.111129951,0.113050001,0.112089976,0.01236277,1,1
2/21/2022,Sheep Station,White,4,96,0.09842257,0.099592172,0.099007371,0.032800914,1,1
2/22/2022,Sheep Station,Black,4,96,0.101667674,0.111240566,0.10645412,0.010195183,1,1
2/22/2022,Sheep Station,White,4,96,0.092852404,0.09842257,0.095637487,0.03266356,1,1
2/23/2022,Sheep Station,Black,4,96,0.096452221,0.101438815,0.098945518,0.007407782,1,1
2/23/2022,Sheep Station,White,4,96,0.089341566,0.09273302,0.091037293,0.032267473,1,1
2/24/2022,Sheep Station,Black,4,96,0.096900653,0.099673837,0.098287245,0.009423933,1,1
2/24/2022,Sheep Station,White,4,96,0.089015514,0.090795302,0.089905408,0.031290843,1,1
2/25/2022,Sheep Station,Black,4,96,0.097353119,0.099556088,0.098454604,0.010051986,1,1
2/25/2022,Sheep Station,White,4,96,0.089379146,0.090686516,0.090032831,0.031071228,1,1
2/26/2022,Sheep Station,Black,4,96,0.099087276,0.101740813,0.100414044,0.01101721,1,1
2/26/2022,Sheep Station,White,4,95.75,0.090218804,0.091881806,0.091050305,0.030640264,1,0
2/27/2022,Sheep Station,Black,4,96,0.098625109,0.101171115,0.099898112,0.010628723,1,1
2/27/2022,Sheep Station,White,4,96,0.090098935,0.091871403,0.090985169,0.030784472,1,1
2/28/2022,Sheep Station,Black,4,96,0.099197907,0.102769703,0.100983805,0.011545162,1,1
2/28/2022,Sheep Station,White,4,96,0.090338578,0.092832472,0.091585525,0.030468397,1,1
3/1/2022,Sheep Station,Black,4,96,0.102774611,0.111635568,0.107205089,0.013613643,1,1
3/1/2022,Sheep Station,White,4,86.75,0.092713377,0.097441006,0.095077191,0.030875669,1,0
3/2/2022,Sheep Station,Black,4,96,0.111745721,0.12588525,0.118815485,0.020573364,1,1
3/2/2022,Sheep Station,White,4,96,0.097441006,0.102422249,0.099931628,0.031525501,1,1
3/3/2022,Sheep Station,Black,4,96,0.126212532,0.160298984,0.143255758,0.030301211,1,1
3/3/2022,Sheep Station,White,4,96,0.102437634,0.115816057,0.109126845,0.031141624,1,1
3/4/2022,Sheep Station,Black,4,96,0.154389612,0.164661927,0.15952577,0.033887507,1,1
3/4/2022,Sheep Station,White,4,96,0.115816057,0.120483754,0.118149905,0.033073277,1,1
3/5/2022,Sheep Station,Black,4,96,0.138832863,0.159245625,0.149039244,0.028204301,1,1
3/5/2022,Sheep Station,White,4,95.75,0.118581718,0.121950062,0.12026589,0.033260339,1,0
3/6/2022,Sheep Station,Black,4,96,0.120446512,0.140882144,0.130664328,0.01894213,1,1
3/6/2022,Sheep Station,White,4,91.25,0.104499964,0.119501445,0.112000705,0.03170317,1,0
3/7/2022,Sheep Station,Black,4,96,0.117864428,0.12425361,0.121059019,0.013818662,1,1
3/7/2022,Sheep Station,White,4,96,0.099809831,0.105647199,0.102728515,0.032169346,1,1
3/8/2022,Sheep Station,Black,4,96,0.108678481,0.121327361,0.115002921,0.014333776,1,1
3/8/2022,Sheep Station,White,4,89,0.09624302,0.103421526,0.099832273,0.030994303,1,0
3/9/2022,Sheep Station,Black,4,96,0.100645689,0.110407231,0.10552646,0.014357277,1,1
3/9/2022,Sheep Station,White,4,88.5,0.088868162,0.096475918,0.09267204,0.029515222,1,0
3/10/2022,Sheep Station,Black,4,96,0.100518795,0.108084451,0.104301623,0.015746826,1,1
3/10/2022,Sheep Station,White,4,88.5,0.087536011,0.092038713,0.089787362,0.029919517,1,0
3/11/2022,Sheep Station,Black,4,96,0.104989441,0.113171548,0.109080494,0.017116582,1,1
3/11/2022,Sheep Station,White,4,92,0.090122608,0.09463076,0.092376684,0.029880291,1,0
3/12/2022,Sheep Station,Black,4,96,0.111706834,0.121336849,0.116521842,0.018296628,1,1
3/12/2022,Sheep Station,White,4,94.5,0.093903902,0.100103602,0.097003752,0.029475524,1,0
3/13/2022,Sheep Station,Black,4,96,0.120672777,0.133887524,0.127280151,0.018914726,1,1
3/13/2022,Sheep Station,White,4,96,0.099171128,0.107588949,0.103380038,0.029030791,1,1
3/14/2022,Sheep Station,Black,4,96,0.133887524,0.14255316,0.138220342,0.019186525,1,1
3/14/2022,Sheep Station,White,4,95.75,0.107588949,0.112621419,0.110105184,0.028431357,1,0
3/15/2022,Sheep Station,Black,4,96,0.142447615,0.173147224,0.157797419,0.03123513,1,1
3/15/2022,Sheep Station,White,4,93.75,0.112502109,0.129923867,0.121212988,0.033823985,1,0
3/16/2022,Sheep Station,Black,4,96,0.154198043,0.208882391,0.181540217,0.042063953,1,1
3/16/2022,Sheep Station,White,4,88.25,0.129932834,0.17305091,0.151491872,0.025357282,1,0
3/17/2022,Sheep Station,Black,4,96,0.183119204,0.25242202,0.217770612,0.068096004,1,1
3/17/2022,Sheep Station,White,4,94.25,0.155289568,0.212840188,0.184064878,0.027863144,1,0
3/18/2022,Sheep Station,Black,4,96,0.203873362,0.249622218,0.22674779,0.065082133,1,1
3/18/2022,Sheep Station,White,4,94.5,0.179517634,0.253304981,0.216411307,0.020981417,1,0
3/19/2022,Sheep Station,Black,4,96,0.209267396,0.267816551,0.238541974,0.033765234,1,1
3/19/2022,Sheep Station,White,4,88,0.206661269,0.239006694,0.222833982,0.017084305,1,0
3/20/2022,Sheep Station,Black,4,96,0.184316996,0.248908583,0.21661279,0.032363376,1,1
3/20/2022,Sheep Station,White,4,96,0.179514721,0.231953509,0.205734115,0.026496834,1,1
3/21/2022,Sheep Station,Black,4,96,0.150176954,0.215830173,0.183003563,0.027082625,1,1
3/21/2022,Sheep Station,White,4,94,0.143597752,0.20646964,0.175033696,0.048861313,1,0
3/22/2022,Sheep Station,Black,4,96,0.150977088,0.183652084,0.167314586,0.02883182,1,1
3/22/2022,Sheep Station,White,4,91,0.146293977,0.219913438,0.183103708,0.088341097,1,0
3/23/2022,Sheep Station,Black,4,96,0.153403461,0.171271872,0.162337666,0.028716701,1,1
3/23/2022,Sheep Station,White,4,96,0.148205074,0.173320854,0.160762964,0.060927539,1,1
3/24/2022,Sheep Station,Black,4,96,0.150485257,0.16508409,0.157784673,0.028594137,1,1
3/24/2022,Sheep Station,White,4,96,0.146623285,0.159021927,0.152822606,0.050344526,1,1
3/25/2022,Sheep Station,Black,4,96,0.146406291,0.160102651,0.153254471,0.027516552,1,1
3/25/2022,Sheep Station,White,4,96,0.142454684,0.152201058,0.147327871,0.047217124,1,1
3/26/2022,Sheep Station,Black,4,96,0.142708717,0.157354496,0.150031607,0.026575649,1,1
3/26/2022,Sheep Station,White,4,86.5,0.139717385,0.147705531,0.143711458,0.044704534,1,0
3/27/2022,Sheep Station,Black,4,96,0.138854196,0.151960181,0.145407189,0.027271973,1,1
3/27/2022,Sheep Station,White,3,96,0.1154175,0.124218225,0.119817863,0.019367243,1,1
3/28/2022,Sheep Station,Black,4,96,0.133158967,0.144906757,0.139032862,0.026345848,1,1
3/28/2022,Sheep Station,White,4,78.25,0.130325349,0.139153659,0.134739504,0.043354922,1,0
3/29/2022,Sheep Station,Black,4,96,0.127417566,0.142896829,0.135157198,0.025318942,1,1
3/29/2022,Sheep Station,White,4,86.75,0.124047831,0.134731583,0.129389707,0.042679839,1,0
3/30/2022,Sheep Station,Black,4,96,0.126036156,0.139451802,0.132743979,0.026142052,1,1
3/30/2022,Sheep Station,White,4,73,0.123025652,0.130365362,0.126695507,0.042305159,1,0
3/31/2022,Sheep Station,Black,4,96,0.121554129,0.136138882,0.128846506,0.02492472,1,1
3/31/2022,Sheep Station,White,4,74,0.115486097,0.124136828,0.119811462,0.035871521,1,0
4/1/2022,Sheep Station,Black,4,96,0.119821988,0.135529496,0.127675742,0.025183222,1,1
4/1/2022,Sheep Station,White,3,96,0.094578922,0.106307822,0.100443372,0.0200995,1,1
4/2/2022,Sheep Station,Black,4,96,0.117634669,0.134690918,0.126162793,0.025633867,1,1
4/2/2022,Sheep Station,White,3,96,0.093840294,0.104293225,0.099066759,0.019622777,1,1
4/3/2022,Sheep Station,Black,4,96,0.116313772,0.129639426,0.122976599,0.027016405,1,1
4/3/2022,Sheep Station,White,3,96,0.091420484,0.101392304,0.096406394,0.020845224,1,1
4/4/2022,Sheep Station,Black,4,96,0.114042981,0.124602553,0.119322767,0.025511747,1,1
4/4/2022,Sheep Station,White,4,72.5,0.10793056,0.113237172,0.110583866,0.037502279,1,0
4/5/2022,Sheep Station,Black,4,96,0.104274238,0.127628427,0.115951332,0.027076862,1,1
4/5/2022,Sheep Station,White,4,73,0.091029807,0.106637381,0.098833594,0.027341008,1,0
4/6/2022,Sheep Station,Black,4,96,0.105665462,0.130350251,0.118007856,0.024488347,1,1
4/6/2022,Sheep Station,White,3,96,0.067624395,0.100427672,0.084026034,0.026494246,1,1
4/7/2022,Sheep Station,Black,4,96,0.110222638,0.130435659,0.120329148,0.025075121,1,1
4/7/2022,Sheep Station,White,3,96,0.082464721,0.099319182,0.090891952,0.024210194,1,1
4/8/2022,Sheep Station,Black,4,96,0.110690845,0.126195846,0.118443346,0.025785311,1,1
4/8/2022,Sheep Station,White,3,96,0.086847711,0.097777816,0.092312764,0.02216644,1,1
4/9/2022,Sheep Station,Black,4,96,0.107464222,0.119638057,0.11355114,0.026387093,1,1
4/9/2022,Sheep Station,White,3,96,0.083832191,0.09217345,0.08800282,0.022152169,1,1
4/10/2022,Sheep Station,Black,4,96,0.104505187,0.113025764,0.108765475,0.025792765,1,1
4/10/2022,Sheep Station,White,4,77,0.093786694,0.103763093,0.098774894,0.036185959,1,0
4/11/2022,Sheep Station,Black,4,96,0.105693523,0.120688617,0.11319107,0.022627777,1,1
4/11/2022,Sheep Station,White,4,85.25,0.097765894,0.105693365,0.101729629,0.043771146,1,0
4/12/2022,Sheep Station,Black,4,96,0.113418054,0.136063617,0.124740835,0.018696019,1,1
4/12/2022,Sheep Station,White,4,96,0.102765808,0.110522497,0.106644152,0.041772772,1,1
4/13/2022,Sheep Station,Black,4,96,0.12132166,0.152978361,0.13715001,0.019555208,1,1
4/13/2022,Sheep Station,White,4,85,0.103884125,0.121612646,0.112748385,0.044891664,1,0
4/14/2022,Sheep Station,Black,4,96,0.132603457,0.154270716,0.143437087,0.028163125,1,1
4/14/2022,Sheep Station,White,3,96,0.099367579,0.128603806,0.113985692,0.025720355,1,1
4/15/2022,Sheep Station,Black,4,96,0.132110743,0.145530924,0.138820834,0.032313266,1,1
4/15/2022,Sheep Station,White,4,73.25,0.122842502,0.139730316,0.131286409,0.039035733,1,0
4/16/2022,Sheep Station,Black,4,96,0.127818668,0.140730454,0.134274561,0.032558838,1,1
4/16/2022,Sheep Station,White,4,73.75,0.116929558,0.132237323,0.12458344,0.043502842,1,0
4/17/2022,Sheep Station,Black,4,96,0.123544039,0.138000052,0.130772046,0.032701729,1,1
4/17/2022,Sheep Station,White,3,96,0.093603974,0.106445258,0.100024616,0.037374904,1,1
4/18/2022,Sheep Station,Black,4,96,0.120751355,0.132478012,0.126614683,0.032870975,1,1
4/18/2022,Sheep Station,White,4,72.25,0.111623353,0.119307465,0.115465409,0.052967781,1,0
4/19/2022,Sheep Station,Black,4,96,0.119094033,0.131077196,0.125085615,0.031286694,1,1
4/19/2022,Sheep Station,White,3,96,0.090300781,0.099490607,0.094895694,0.040030381,1,1
4/20/2022,Sheep Station,Black,4,89,0.118358413,0.130055521,0.124206967,0.032301131,1,0
4/20/2022,Sheep Station,White,3,89,0.087444303,0.09564974,0.091547022,0.043440735,1,0
4/21/2022,Sheep Station,Black,4,18,0.119614948,0.122908907,0.121261927,0.030731458,1,0
4/21/2022,Sheep Station,White,4,17,0.109890219,0.112828465,0.111359342,0.0515342,1,0
4/22/2022,Sheep Station,Black,4,96,0.117678531,0.146542955,0.132110743,0.031276271,1,1
4/22/2022,Sheep Station,White,4,96,0.110156673,0.131490937,0.120823805,0.049766891,1,1
4/23/2022,Sheep Station,Black,4,96,0.133186014,0.144401226,0.13879362,0.030883248,1,1
4/23/2022,Sheep Station,White,4,96,0.118653933,0.127124442,0.122889187,0.050029012,1,1
4/24/2022,Sheep Station,Black,4,96,0.128142204,0.143980756,0.13606148,0.030984276,1,1
4/24/2022,Sheep Station,White,4,96,0.111343534,0.123859817,0.117601675,0.054153244,1,1
4/25/2022,Sheep Station,Black,4,96,0.124608265,0.138608059,0.131608162,0.031213069,1,1
4/25/2022,Sheep Station,White,4,96,0.108686801,0.118095469,0.113391135,0.055411499,1,1
4/26/2022,Sheep Station,Black,4,96,0.122250542,0.12982198,0.126036261,0.031453846,1,1
4/26/2022,Sheep Station,White,4,96,0.107209397,0.112873385,0.110041391,0.055202843,1,1
4/27/2022,Sheep Station,Black,4,96,0.118359948,0.130222518,0.124291233,0.031723283,1,1
4/27/2022,Sheep Station,White,4,96,0.104616074,0.113511662,0.109063868,0.054494652,1,1
4/28/2022,Sheep Station,Black,4,96,0.121480763,0.12951065,0.125495707,0.031187081,1,1
4/28/2022,Sheep Station,White,4,96,0.108063027,0.113042108,0.110552568,0.054409874,1,1
4/29/2022,Sheep Station,Black,4,96,0.121571304,0.158495484,0.140033394,0.032293907,1,1
4/29/2022,Sheep Station,White,4,96,0.109216053,0.135953322,0.122584688,0.053806127,1,1
4/30/2022,Sheep Station,Black,4,96,0.137105145,0.150984174,0.144044659,0.03471452,1,1
4/30/2022,Sheep Station,White,4,96,0.113628929,0.128742197,0.121185563,0.059301064,1,1
5/1/2022,Sheep Station,Black,4,96,0.134605899,0.144517716,0.139561808,0.036946138,1,1
5/1/2022,Sheep Station,White,4,96,0.112919583,0.120169494,0.116544539,0.061865787,1,1
5/2/2022,Sheep Station,Black,4,96,0.130446572,0.138709214,0.134577893,0.037495999,1,1
5/2/2022,Sheep Station,White,4,96,0.110085361,0.116763248,0.113424305,0.060395585,1,1
5/3/2022,Sheep Station,Black,4,96,0.136416234,0.161623998,0.149020116,0.039163887,1,1
5/3/2022,Sheep Station,White,4,96,0.116773102,0.133393595,0.125083348,0.060853341,1,1
5/4/2022,Sheep Station,Black,4,96,0.148998609,0.164260875,0.156629742,0.037618376,1,1
5/4/2022,Sheep Station,White,4,96,0.122727244,0.131903471,0.127315358,0.062101581,1,1
5/5/2022,Sheep Station,Black,4,96,0.142717188,0.155616028,0.149166608,0.037856607,1,1
5/5/2022,Sheep Station,White,4,96,0.118745245,0.126412543,0.122578894,0.061770296,1,1
5/6/2022,Sheep Station,Black,4,96,0.137670081,0.149714446,0.143692263,0.03835287,1,1
5/6/2022,Sheep Station,White,4,96,0.115433811,0.122953393,0.119193602,0.061332594,1,1
5/7/2022,Sheep Station,Black,4,96,0.132686367,0.145281645,0.138984006,0.038344331,1,1
5/7/2022,Sheep Station,White,4,96,0.11135881,0.119560404,0.115459607,0.060720123,1,1
5/8/2022,Sheep Station,Black,4,96,0.127877759,0.137604481,0.13274112,0.038228332,1,1
5/8/2022,Sheep Station,White,4,96,0.1083736,0.114777317,0.111575458,0.059639962,1,1
5/9/2022,Sheep Station,Black,4,96,0.124362791,0.131998271,0.128180531,0.037938943,1,1
5/9/2022,Sheep Station,White,4,96,0.105573844,0.110514104,0.108043974,0.058637663,1,1
5/10/2022,Sheep Station,Black,4,96,0.11947697,0.138262587,0.128869778,0.038046295,1,1
5/10/2022,Sheep Station,White,4,96,0.099584147,0.113374435,0.106479291,0.057801354,1,1
5/11/2022,Sheep Station,Black,4,96,0.123163518,0.137819024,0.130491271,0.037997449,1,1
5/11/2022,Sheep Station,White,4,96,0.10425571,0.114358837,0.109307274,0.058883499,1,1
5/12/2022,Sheep Station,Black,4,96,0.122158771,0.133507969,0.12783337,0.037972594,1,1
5/12/2022,Sheep Station,White,4,96,0.105404283,0.113191074,0.109297678,0.057628657,1,1
5/13/2022,Sheep Station,Black,4,96,0.119486496,0.135179723,0.127333109,0.038586192,1,1
5/13/2022,Sheep Station,White,4,96,0.105653343,0.118583141,0.112118242,0.052366701,1,1
5/14/2022,Sheep Station,Black,4,96,0.117216226,0.131237315,0.12422677,0.039280859,1,1
5/14/2022,Sheep Station,White,4,96,0.108479653,0.117390593,0.112935123,0.049631615,1,1
5/15/2022,Sheep Station,Black,4,96,0.114292596,0.132403966,0.123348281,0.039627381,1,1
5/15/2022,Sheep Station,White,4,96,0.105884748,0.117221596,0.111553172,0.049889621,1,1
5/16/2022,Sheep Station,Black,4,96,0.113235427,0.128526499,0.120880963,0.040639845,1,1
5/16/2022,Sheep Station,White,4,96,0.105199455,0.11510289,0.110151173,0.050739116,1,1
5/17/2022,Sheep Station,Black,4,96,0.10991912,0.127022749,0.118470934,0.041628215,1,1
5/17/2022,Sheep Station,White,4,96,0.100701191,0.111668027,0.106184609,0.05136516,1,1
5/18/2022,Sheep Station,Black,4,96,0.105835276,0.120450882,0.113143079,0.041009418,1,1
5/18/2022,Sheep Station,White,4,96,0.096784213,0.106126723,0.101455468,0.051076994,1,1
5/19/2022,Sheep Station,Black,4,96,0.100682115,0.113369897,0.107026006,0.041129465,1,1
5/19/2022,Sheep Station,White,4,96,0.092101093,0.099622527,0.09586181,0.051868447,1,1
5/20/2022,Sheep Station,Black,4,96,0.098157586,0.110013455,0.10408552,0.04066306,1,1
5/20/2022,Sheep Station,White,4,96,0.090574293,0.097719625,0.094146959,0.051433668,1,1
5/21/2022,Sheep Station,Black,4,96,0.095523763,0.114920251,0.105222007,0.040709465,1,1
5/21/2022,Sheep Station,White,4,96,0.088740124,0.099907286,0.094323705,0.051939204,1,1
5/22/2022,Sheep Station,Black,4,96,0.096287048,0.104216216,0.100251632,0.040653998,1,1
5/22/2022,Sheep Station,White,4,96,0.089513103,0.094715414,0.092114258,0.051325614,1,1
5/23/2022,Sheep Station,Black,4,96,0.093755152,0.112731507,0.10324333,0.041303347,1,1
5/23/2022,Sheep Station,White,4,96,0.088144249,0.099380706,0.093762477,0.051598255,1,1
5/24/2022,Sheep Station,Black,4,96,0.094175924,0.112555133,0.103365528,0.042242245,1,1
5/24/2022,Sheep Station,White,4,96,0.088712447,0.099570697,0.094141572,0.052016068,1,1
5/25/2022,Sheep Station,Black,4,96,0.094837133,0.113283377,0.104060255,0.043073084,1,1
5/25/2022,Sheep Station,White,4,96,0.089602069,0.100529982,0.095066025,0.052904777,1,1
5/26/2022,Sheep Station,Black,4,96,0.092223721,0.11065918,0.10144145,0.043700461,1,1
5/26/2022,Sheep Station,White,4,93.5,0.08866342,0.099716458,0.094189939,0.052896984,1,0
5/27/2022,Sheep Station,Black,4,96,0.090933622,0.10519053,0.098062076,0.042925036,1,1
5/27/2022,Sheep Station,White,4,96,0.085566674,0.098802923,0.092184799,0.050337477,1,1
5/28/2022,Sheep Station,Black,4,96,0.090611873,0.10676915,0.098690512,0.040674092,1,1
5/28/2022,Sheep Station,White,4,96,0.089268797,0.102921262,0.09609503,0.054278791,1,1
5/29/2022,Sheep Station,Black,4,96,0.105585657,0.168176461,0.136881059,0.041028475,1,1
5/29/2022,Sheep Station,White,4,96,0.100618016,0.143241379,0.121929698,0.049519121,1,1
5/30/2022,Sheep Station,Black,4,90,0.157033022,0.175621495,0.166327259,0.038522903,1,0
5/30/2022,Sheep Station,White,4,90,0.134401031,0.146828173,0.140614602,0.04507273,1,0
5/31/2022,Sheep Station,Black,4,95,0.156026844,0.172167111,0.164096978,0.039650958,1,0
5/31/2022,Sheep Station,White,4,85.25,0.129155502,0.138034968,0.133595235,0.048164624,1,0
6/1/2022,Sheep Station,Black,4,96,0.1511216,0.169385327,0.160253463,0.040172824,1,1
6/1/2022,Sheep Station,White,4,94,0.124550045,0.134835422,0.129692733,0.047959066,1,0
6/2/2022,Sheep Station,Black,4,96,0.143848374,0.165799944,0.154824159,0.040268946,1,1
6/2/2022,Sheep Station,White,4,96,0.120874166,0.132955834,0.126915,0.048503337,1,1
6/3/2022,Sheep Station,Black,4,96,0.135188514,0.153841384,0.144514949,0.039260866,1,1
6/3/2022,Sheep Station,White,4,82.75,0.116575647,0.125959143,0.121267395,0.047655389,1,0
6/4/2022,Sheep Station,Black,4,96,0.124973547,0.135583527,0.130278537,0.037772846,1,1
6/4/2022,Sheep Station,White,4,73,0.111857114,0.11660866,0.114232887,0.047870494,1,0
6/5/2022,Sheep Station,Black,4,96,0.120028287,0.172610197,0.146319242,0.040466466,1,1
6/5/2022,Sheep Station,White,4,76.75,0.108941777,0.154141238,0.131541507,0.044283197,1,0
6/6/2022,Sheep Station,Black,4,96,0.160306206,0.254327867,0.207317037,0.046114107,1,1
6/6/2022,Sheep Station,White,4,96,0.142600173,0.19619751,0.169398841,0.053973284,1,1
6/7/2022,Sheep Station,Black,4,96,0.154188002,0.178561904,0.166374953,0.031609225,1,1
6/7/2022,Sheep Station,White,4,96,0.136859633,0.151981393,0.144420513,0.043739515,1,1
6/8/2022,Sheep Station,Black,4,96,0.145339917,0.156873034,0.151106476,0.030456796,1,1
6/8/2022,Sheep Station,White,4,96,0.132113846,0.139981316,0.136047581,0.043258781,1,1
6/9/2022,Sheep Station,Black,4,96,0.138709506,0.160805523,0.149757515,0.030255281,1,1
6/9/2022,Sheep Station,White,4,93,0.127685327,0.141117183,0.134401255,0.044094493,1,0
6/10/2022,Sheep Station,Black,4,96,0.129161505,0.148533443,0.138847474,0.02956492,1,1
6/10/2022,Sheep Station,White,4,87.5,0.121394617,0.134564485,0.127979551,0.044233604,1,0
6/11/2022,Sheep Station,Black,4,96,0.120443396,0.138310477,0.129376937,0.029034769,1,1
6/11/2022,Sheep Station,White,4,80,0.116553461,0.128256932,0.122405197,0.044681885,1,0
6/12/2022,Sheep Station,Black,4,96,0.116083451,0.182569787,0.149326619,0.030483769,1,1
