"","Site","Date","Color","Temp_C"
"1998","Sheep",2022-06-06,"Black",16.901562516888
"1999","Sheep",2022-06-06,"White",14.5968750069539
"2000","Sheep",2022-06-07,"Black",20.3020832973222
"2001","Sheep",2022-06-07,"White",16.8440104151766
"2002","Sheep",2022-06-08,"Black",17.5276041639348
"2003","Sheep",2022-06-08,"White",14.6614583383004
"2004","Sheep",2022-06-09,"Black",22.8059896032015
"2005","Sheep",2022-06-09,"White",19.5932795411797
"2006","Sheep",2022-06-10,"Black",23.6184895634651
"2007","Sheep",2022-06-10,"White",21.2682856995719
"2008","Sheep",2022-06-11,"Black",22.0117187798023
"2009","Sheep",2022-06-11,"White",20.0596875220537
"2010","Sheep",2022-06-12,"Black",14.4872395917773
"2011","Sheep",2022-06-12,"White",13.2891238492061
"2012","Sheep",2022-06-13,"Black",14.6171875024835
"2013","Sheep",2022-06-13,"White",12.6166666976867
"2014","Sheep",2022-06-14,"Black",14.5257812465231
"2015","Sheep",2022-06-14,"White",11.8239583435158
"2016","Sheep",2022-06-15,"Black",17.9479166579743
"2017","Sheep",2022-06-15,"White",14.32283467774
"2018","Sheep",2022-06-16,"Black",22.4919271357358
"2019","Sheep",2022-06-16,"White",19.4028653251407
"2020","Sheep",2022-06-17,"Black",23.5669271374742
"2021","Sheep",2022-06-17,"White",21.4207714969397
"2022","Sheep",2022-06-18,"Black",24.9684895177682
"2023","Sheep",2022-06-18,"White",22.2042552837847
"2024","Sheep",2022-06-19,"Black",22.3419271161159
"2025","Sheep",2022-06-19,"White",19.4946902958693
"2026","Sheep",2022-06-20,"Black",15.8526041656733
"2027","Sheep",2022-06-20,"White",13.4307018051371
"2028","Sheep",2022-06-21,"Black",21.0947917153438
"2029","Sheep",2022-06-21,"White",18.6271386230941
"2030","Sheep",2022-06-22,"Black",24.6304687509934
"2031","Sheep",2022-06-22,"White",21.5211594194606
"2032","Sheep",2022-06-23,"Black",25.9554687067866
"2033","Sheep",2022-06-23,"White",22.8618902520436
"2034","Sheep",2022-06-24,"Black",25.4346353809039
"2035","Sheep",2022-06-24,"White",22.8203883464282
"2036","Sheep",2022-06-25,"Black",23.4697916731238
"2037","Sheep",2022-06-25,"White",20.6745714310237
"2038","Sheep",2022-06-26,"Black",27.0119791751107
"2039","Sheep",2022-06-26,"White",24.0404321323206
"2040","Sheep",2022-06-27,"Black",28.3369791309039
"2041","Sheep",2022-06-27,"White",25.0868901915667
"2042","Sheep",2022-06-28,"Black",25.2463115121497
"2043","Sheep",2022-06-28,"White",22.5489899028431
