"site1","site2","kinship_avg","lat1","lon1","lat2","lon2"
"SSHigh 2022","Adler18",0.78289952649192,NA,NA,40.86,-114.22
"SouthEden 2022","Adler18",0.787817316292578,NA,NA,40.86,-114.22
"Symstad1 2021","Adler18",0.781723373316918,NA,NA,40.86,-114.22
"Symstad2 2022","Adler18",0.782111390061095,NA,NA,40.86,-114.22
"TB FIRE 2022","Adler18",0.786862698123704,NA,NA,40.86,-114.22
"TB LC Control 2022","Adler18",0.786841666939522,NA,NA,40.86,-114.22
"TB PRAIRIE DOG 2022","Adler18",0.786853932866016,NA,NA,40.86,-114.22
"Woodruff 2022","Adler18",0.790275430906324,NA,NA,40.86,-114.22
"dino 2024","Adler18",0.784344481371687,NA,NA,40.86,-114.22
"AAFC4","Barnett1",0.669949967876272,50.08,-120.65,43.48,-110.74
"AAFC5","Barnett1",0.704394390822388,50.09,-120.45,43.48,-110.74
"AAFC6","Barnett1",0.649864284851151,50.09,-120.75,43.48,-110.74
"AAFC8","Barnett1",0.696323590573441,49.57,-120.55,43.48,-110.74
"AAFC9","Barnett1",0.701548481025676,49.62,-119.8,43.48,-110.74
"AAFC10","Barnett1",0.70164329982817,49.71,-120.05,43.48,-110.74
"Adler5","Barnett1",0.791335458597448,40.79,-111.87,43.48,-110.74
"Schupp2","Barnett1",0.647417872457167,40.2,-112.46,43.48,-110.74
"Schupp1","Barnett1",0.650470144259977,39.85,-112.15,43.48,-110.74
"Adler13","Barnett1",0.647912897753342,41.44,-111.08,43.48,-110.74
"Adler16","Barnett1",0.666845138386778,41.78,-110.2,43.48,-110.74
"Adler17","Barnett1",0.667026896961089,41.44,-110.11,43.48,-110.74
"Adler18","Barnett1",0.765873175562966,40.86,-114.22,43.48,-110.74
"Barnett1","Barnett1",0.999999999999997,43.48,-110.74,43.48,-110.74
"Baughman3","Barnett1",0.698184546775531,42.81,-118.96,43.48,-110.74
"Baughman2","Barnett1",0.666692968796885,43.05,-118.87,43.48,-110.74
"Chynoweth1","Barnett1",0.665559241775313,39.76604,-109.5635,43.48,-110.74
"Board1","Barnett1",0.70060263290608,38.84,-117.57,43.48,-110.74
"Bradford1","Barnett1",0.700115747762441,35.23,-111.62,43.48,-110.74
"Chambers1","Barnett1",0.623917424037234,39.55,-119.58,43.48,-110.74
"Chambers2","Barnett1",0.617920334694639,39.95,-118.76,43.48,-110.74
"Urza1","Barnett1",0.618037200608371,40.35,-119.34,43.48,-110.74
"Chambers4","Barnett1",0.617854394780244,41.31,-117.63,43.48,-110.74
"Chambers5","Barnett1",0.613609633276243,41.54,-117.75,43.48,-110.74
"Chambers6","Barnett1",0.613555643883601,41.54,-117.78,43.48,-110.74
"Chambers7","Barnett1",0.67582439313376,43.94,-116.19,43.48,-110.74
"Chambers8","Barnett1",0.741063717106105,42.24,-114.57,43.48,-110.74
"Chambers9","Barnett1",0.665583852538068,40.66,-116.73,43.48,-110.74
"Copeland1","Barnett1",0.665605234645114,43.7,-117.33,43.48,-110.74
"Copeland5","Barnett1",0.863923242693069,42.27,-118.71,43.48,-110.74
"Copeland9","Barnett1",0.667137627037265,43.47,-119.68,43.48,-110.74
"Downs1","Barnett1",0.657508485003096,46.38145,-119.430272,43.48,-110.74
"Downs2","Barnett1",0.694037598070539,46.25045,-119.53334,43.48,-110.74
"Downs3","Barnett1",0.637118508868746,45.9663,-120.3671,43.48,-110.74
"Fleishman1","Barnett1",0.684995520110277,38.47,-119.49,43.48,-110.74
"Fleishman5","Barnett1",0.629533335508248,39.12,-117.27,43.48,-110.74
"Fleishman7","Barnett1",0.734941724484892,39.17,-117.44,43.48,-110.74
"Getts1","Barnett1",0.652844815732704,41.17,-120.5,43.48,-110.74
"Getts3","Barnett1",0.838852934985547,40.43,-120.67,43.48,-110.74
"Holdrege1","Barnett1",0.999518892736903,41.61,-111.57,43.48,-110.74
"Hufft1","Barnett1",0.632078435893582,38.6701,-108.3286,43.48,-110.74
"Lavin1","Barnett1",0.664525176244595,44.68,-109.07,43.48,-110.74
"Lavin2","Barnett1",0.679988637141003,45.67,-111.03,43.48,-110.74
"Lee1","Barnett1",0.617917362930992,36.82340833,-116.0163889,43.48,-110.74
"Lee2","Barnett1",0.609656116589137,35.3984,-115.7845,43.48,-110.74
"Lee3","Barnett1",0.61786710729812,36.5247,-115.8987,43.48,-110.74
"Lee4","Barnett1",0.614722541167177,35.4564,-115.52,43.48,-110.74
"Leger1","Barnett1",0.665923748078931,39.49,-119.84,43.48,-110.74
"Maron1","Barnett1",0.671726294990732,46.68,-114.03,43.48,-110.74
"Maron2","Barnett1",0.666851300826146,46.64,-113.23,43.48,-110.74
"Porensky30","Barnett1",0.671790514364096,40.63,-105.27,43.48,-110.74
"Pyke3","Barnett1",0.786230320774061,44.60456358,-120.1924183,43.48,-110.74
"Pyke8","Barnett1",0.62092992196925,46.74830998,-119.361636,43.48,-110.74
"Pyke21","Barnett1",0.755659010435137,47.61803776,-119.6830115,43.48,-110.74
"Pyle1","Barnett1",0.776057622817857,42.35,-118.65,43.48,-110.74
"Pyle9","Barnett1",0.666833292083341,43.42,-119.62,43.48,-110.74
"Pyle10","Barnett1",0.629653411852061,43.19,-120,43.48,-110.74
"Pyle15","Barnett1",0.759911639171527,43.8,-119,43.48,-110.74
"Pyle17","Barnett1",0.699773708797922,44.36,-118.93,43.48,-110.74
"Pyle19","Barnett1",0.633005103903804,44.57,-119.65,43.48,-110.74
"Reed1","Barnett1",0.670299245569476,38.52,-109.47,43.48,-110.74
"Reed3","Barnett1",0.643677205221418,38.75,-109.79,43.48,-110.74
"Schupp3","Barnett1",0.641079503348012,38.6,-113.79,43.48,-110.74
"Schupp4","Barnett1",0.665461287716758,38.52,-113.55,43.48,-110.74
"Schupp5","Barnett1",0.667311698450287,39.11,-112.74,43.48,-110.74
"Symstad1","Barnett1",0.661277443008827,44.59,-104.71,43.48,-110.74
"Symstad2","Barnett1",0.645440907175654,43.87,-103.46,43.48,-110.74
"Symstad3","Barnett1",0.681296255391367,43.62,-103.47,43.48,-110.74
"Urza2","Barnett1",0.776188427552737,40.84,-119.56,43.48,-110.74
"Wilcox2","Barnett1",0.623986322150706,41.31,-105.66,43.48,-110.74
"Chynoweth2","Barnett1",0.629835889409456,40.29092,-109.68361,43.48,-110.74
"Chynoweth3","Barnett1",0.624246656364625,39.83576,-109.61202,43.48,-110.74
"Chynoweth5","Barnett1",0.642414739227294,40.480805,-109.438229,43.48,-110.74
"Chynoweth7","Barnett1",0.665926271049744,40.533605,-109.523564,43.48,-110.74
"Chynoweth8","Barnett1",0.629501992428934,40.640878,-109.48689,43.48,-110.74
"Shriver2","Barnett1",0.999636738783503,48,-114.04,43.48,-110.74
"Davies03","Barnett1",0.700375524998125,42.68,-118.68,43.48,-110.74
"GerminoBOP1","Barnett1",0.659684246436877,43.4720833,-116.2338306,43.48,-110.74
"Mancillas01","Barnett1",0.639194905988314,32.368,-106.56,43.48,-110.74
"Boise_High 2022","Barnett1",0.808821017112472,NA,NA,43.48,-110.74
"Boise_Low 2022","Barnett1",0.758849669941944,NA,NA,43.48,-110.74
"CG PASTURE 2022","Barnett1",0.786404621798138,NA,NA,43.48,-110.74
"CaseAoyamaS1 2022","Barnett1",0.79906512940525,NA,NA,43.48,-110.74
"CastValley 2021","Barnett1",0.722548224080283,NA,NA,43.48,-110.74
"EOARC 2022","Barnett1",0.801256803040735,NA,NA,43.48,-110.74
"EnsingS1 SuRDC 2022","Barnett1",0.799320600749472,NA,NA,43.48,-110.74
"EnsingS2 Summerland-Princeton 2022","Barnett1",0.820723419100797,NA,NA,43.48,-110.74
"EnsingS3 Bear Creek 2022","Barnett1",0.805035762517708,NA,NA,43.48,-110.74
"EnsingS4 Lundbom 2022","Barnett1",0.817176583623785,NA,NA,43.48,-110.74
"FAR NORTH CPER 2022","Barnett1",0.774338100434361,NA,NA,43.48,-110.74
"FtK_Cottonwood_Coulee 2021","Barnett1",0.775710048917074,NA,NA,43.48,-110.74
"FtK_Lone_Pine 2021","Barnett1",0.773402278889253,NA,NA,43.48,-110.74
"GoeblS1 2024","Barnett1",0.77196100128486,NA,NA,43.48,-110.74
"GreenCanyon 2021","Barnett1",0.79956553673062,NA,NA,43.48,-110.74
"HPGRS AGCR 2022","Barnett1",0.785405856171219,NA,NA,43.48,-110.74
"HardwareRanch 2022","Barnett1",0.807283024442361,NA,NA,43.48,-110.74
"K1_vanDiepen 2022","Barnett1",0.80147199423234,NA,NA,43.48,-110.74
"L1_vanDiepen 2022","Barnett1",0.791477085782206,NA,NA,43.48,-110.74
"MPG_IR 2021","Barnett1",0.801174454199712,NA,NA,43.48,-110.74
"MPG_SR 2021","Barnett1",0.800405587279136,NA,NA,43.48,-110.74
"MPG_TH 2021","Barnett1",0.800776336125918,NA,NA,43.48,-110.74
"NEAR 4WAY CPER 2022","Barnett1",0.77215023091398,NA,NA,43.48,-110.74
"NEAR HQ CPER 2022","Barnett1",0.775007118090133,NA,NA,43.48,-110.74
"NEAR NUTNET 2022","Barnett1",0.773636755153422,NA,NA,43.48,-110.74
"OttS1 2022","Barnett1",0.785032921931133,NA,NA,43.48,-110.74
"PMR- Brome 2021","Barnett1",0.796611575067428,NA,NA,43.48,-110.74
"Pearlwise 2024","Barnett1",0.791993016223883,NA,NA,43.48,-110.74
"Peavine 2022","Barnett1",0.783870407083866,NA,NA,43.48,-110.74
"Plymouth 2022","Barnett1",0.762480711298398,NA,NA,43.48,-110.74
"RedBluff 2023","Barnett1",0.797770450344399,NA,NA,43.48,-110.74
"Rush_Valley 2022","Barnett1",0.782083251487466,NA,NA,43.48,-110.74
"SSHQ 2022","Barnett1",0.788904536683376,NA,NA,43.48,-110.74
"SSHigh 2022","Barnett1",0.796375823841722,NA,NA,43.48,-110.74
"SouthEden 2022","Barnett1",0.804278592656844,NA,NA,43.48,-110.74
"Symstad1 2021","Barnett1",0.778144194907618,NA,NA,43.48,-110.74
"Symstad2 2022","Barnett1",0.777156591517927,NA,NA,43.48,-110.74
"TB FIRE 2022","Barnett1",0.779875703330918,NA,NA,43.48,-110.74
"TB LC Control 2022","Barnett1",0.779225958275143,NA,NA,43.48,-110.74
"TB PRAIRIE DOG 2022","Barnett1",0.779437725781086,NA,NA,43.48,-110.74
"Woodruff 2022","Barnett1",0.797563458555102,NA,NA,43.48,-110.74
"dino 2024","Barnett1",0.754315976703916,NA,NA,43.48,-110.74
"AAFC4","Baughman3",0.717558372975789,50.08,-120.65,42.81,-118.96
"AAFC5","Baughman3",0.783805652988699,50.09,-120.45,42.81,-118.96
"AAFC6","Baughman3",0.680662349215225,50.09,-120.75,42.81,-118.96
"AAFC8","Baughman3",0.723153035828704,49.57,-120.55,42.81,-118.96
"AAFC9","Baughman3",0.770609025023993,49.62,-119.8,42.81,-118.96
"AAFC10","Baughman3",0.770623798422583,49.71,-120.05,42.81,-118.96
"Adler5","Baughman3",0.714856329404419,40.79,-111.87,42.81,-118.96
"Schupp2","Baughman3",0.714440378304359,40.2,-112.46,42.81,-118.96
"Schupp1","Baughman3",0.66131874209829,39.85,-112.15,42.81,-118.96
"Adler13","Baughman3",0.673609584754283,41.44,-111.08,42.81,-118.96
"Adler16","Baughman3",0.677306147367097,41.78,-110.2,42.81,-118.96
"Adler17","Baughman3",0.677522400711517,41.44,-110.11,42.81,-118.96
"Adler18","Baughman3",0.672283074097336,40.86,-114.22,42.81,-118.96
"Barnett1","Baughman3",0.698184546775531,43.48,-110.74,42.81,-118.96
"Baughman3","Baughman3",1,42.81,-118.96,42.81,-118.96
"Baughman2","Baughman3",0.680310204327307,43.05,-118.87,42.81,-118.96
"Chynoweth1","Baughman3",0.672318389348667,39.76604,-109.5635,42.81,-118.96
"Board1","Baughman3",0.689862054397614,38.84,-117.57,42.81,-118.96
"Bradford1","Baughman3",0.689450934933481,35.23,-111.62,42.81,-118.96
"Chambers1","Baughman3",0.637362904289954,39.55,-119.58,42.81,-118.96
"Chambers2","Baughman3",0.630792626839334,39.95,-118.76,42.81,-118.96
"Urza1","Baughman3",0.630901099560286,40.35,-119.34,42.81,-118.96
"Chambers4","Baughman3",0.630708757850087,41.31,-117.63,42.81,-118.96
"Chambers5","Baughman3",0.626355967118334,41.54,-117.75,42.81,-118.96
"Chambers6","Baughman3",0.626283950317508,41.54,-117.78,42.81,-118.96
"Chambers7","Baughman3",0.697368373337984,43.94,-116.19,42.81,-118.96
"Chambers8","Baughman3",0.674218544270258,42.24,-114.57,42.81,-118.96
"Chambers9","Baughman3",0.672352200067714,40.66,-116.73,42.81,-118.96
"Copeland1","Baughman3",0.672431169798488,43.7,-117.33,42.81,-118.96
"Copeland5","Baughman3",0.720308138315355,42.27,-118.71,42.81,-118.96
"Copeland9","Baughman3",0.677519641810273,43.47,-119.68,42.81,-118.96
"Downs1","Baughman3",0.650951555127626,46.38145,-119.430272,42.81,-118.96
"Downs2","Baughman3",0.690786866199985,46.25045,-119.53334,42.81,-118.96
"Downs3","Baughman3",0.650513864323517,45.9663,-120.3671,42.81,-118.96
"Fleishman1","Baughman3",0.70905571724748,38.47,-119.49,42.81,-118.96
"Fleishman5","Baughman3",0.653919469824847,39.12,-117.27,42.81,-118.96
"Fleishman7","Baughman3",0.703379612294102,39.17,-117.44,42.81,-118.96
"Getts1","Baughman3",0.653988961602011,41.17,-120.5,42.81,-118.96
"Getts3","Baughman3",0.714330191677497,40.43,-120.67,42.81,-118.96
"Holdrege1","Baughman3",0.697900980283551,41.61,-111.57,42.81,-118.96
"Hufft1","Baughman3",0.656743891897546,38.6701,-108.3286,42.81,-118.96
"Lavin1","Baughman3",0.676302878186284,44.68,-109.07,42.81,-118.96
"Lavin2","Baughman3",0.754814618833082,45.67,-111.03,42.81,-118.96
"Lee1","Baughman3",0.630818546540645,36.82340833,-116.0163889,42.81,-118.96
"Lee2","Baughman3",0.623064990988354,35.3984,-115.7845,42.81,-118.96
"Lee3","Baughman3",0.630679305786091,36.5247,-115.8987,42.81,-118.96
"Lee4","Baughman3",0.627341318492893,35.4564,-115.52,42.81,-118.96
"Leger1","Baughman3",0.639287232707666,39.49,-119.84,42.81,-118.96
"Maron1","Baughman3",0.673411316905267,46.68,-114.03,42.81,-118.96
"Maron2","Baughman3",0.677312797689976,46.64,-113.23,42.81,-118.96
"Porensky30","Baughman3",0.719922727547165,40.63,-105.27,42.81,-118.96
"Pyke3","Baughman3",0.714748718390867,44.60456358,-120.1924183,42.81,-118.96
"Pyke8","Baughman3",0.628858036596077,46.74830998,-119.361636,42.81,-118.96
"Pyke21","Baughman3",0.691112129116316,47.61803776,-119.6830115,42.81,-118.96
"Pyle1","Baughman3",0.728400451601164,42.35,-118.65,42.81,-118.96
"Pyle9","Baughman3",0.677276719202171,43.42,-119.62,42.81,-118.96
"Pyle10","Baughman3",0.654033112147777,43.19,-120,42.81,-118.96
"Pyle15","Baughman3",0.715140219787915,43.8,-119,42.81,-118.96
"Pyle17","Baughman3",0.735930689726836,44.36,-118.93,42.81,-118.96
"Pyle19","Baughman3",0.657529040264591,44.57,-119.65,42.81,-118.96
"Reed1","Baughman3",0.663075632025845,38.52,-109.47,42.81,-118.96
"Reed3","Baughman3",0.656620228873286,38.75,-109.79,42.81,-118.96
"Schupp3","Baughman3",0.663246691456988,38.6,-113.79,42.81,-118.96
"Schupp4","Baughman3",0.672246431214594,38.52,-113.55,42.81,-118.96
"Schupp5","Baughman3",0.676245525035382,39.11,-112.74,42.81,-118.96
"Symstad1","Baughman3",0.670750150849077,44.59,-104.71,42.81,-118.96
"Symstad2","Baughman3",0.654773909057535,43.87,-103.46,42.81,-118.96
"Symstad3","Baughman3",0.693831698369869,43.62,-103.47,42.81,-118.96
"Urza2","Baughman3",0.702615071247369,40.84,-119.56,42.81,-118.96
"Wilcox2","Baughman3",0.633058289066718,41.31,-105.66,42.81,-118.96
"Chynoweth2","Baughman3",0.654252415076177,40.29092,-109.68361,42.81,-118.96
"Chynoweth3","Baughman3",0.633331535196795,39.83576,-109.61202,42.81,-118.96
"Chynoweth5","Baughman3",0.679196611333733,40.480805,-109.438229,42.81,-118.96
"Chynoweth7","Baughman3",0.672718145601041,40.533605,-109.523564,42.81,-118.96
"Chynoweth8","Baughman3",0.653901254162458,40.640878,-109.48689,42.81,-118.96
"Shriver2","Baughman3",0.698127824243188,48,-114.04,42.81,-118.96
"Davies03","Baughman3",0.689709819205672,42.68,-118.68,42.81,-118.96
"GerminoBOP1","Baughman3",0.68669950821347,43.4720833,-116.2338306,42.81,-118.96
"Mancillas01","Baughman3",0.654761696490062,32.368,-106.56,42.81,-118.96
"Boise_High 2022","Baughman3",0.788375265929162,NA,NA,42.81,-118.96
"Boise_Low 2022","Baughman3",0.750421599510117,NA,NA,42.81,-118.96
"CG PASTURE 2022","Baughman3",0.789821501641177,NA,NA,42.81,-118.96
"CaseAoyamaS1 2022","Baughman3",0.785420107747171,NA,NA,42.81,-118.96
"CastValley 2021","Baughman3",0.724594625334334,NA,NA,42.81,-118.96
"EOARC 2022","Baughman3",0.786747319914883,NA,NA,42.81,-118.96
"EnsingS1 SuRDC 2022","Baughman3",0.791764173391379,NA,NA,42.81,-118.96
"EnsingS2 Summerland-Princeton 2022","Baughman3",0.797777331391651,NA,NA,42.81,-118.96
"EnsingS3 Bear Creek 2022","Baughman3",0.786816540478783,NA,NA,42.81,-118.96
"EnsingS4 Lundbom 2022","Baughman3",0.79807255535008,NA,NA,42.81,-118.96
"FAR NORTH CPER 2022","Baughman3",0.782082795443656,NA,NA,42.81,-118.96
"FtK_Cottonwood_Coulee 2021","Baughman3",0.784819479846667,NA,NA,42.81,-118.96
"FtK_Lone_Pine 2021","Baughman3",0.783065812442476,NA,NA,42.81,-118.96
"GoeblS1 2024","Baughman3",0.771479635846033,NA,NA,42.81,-118.96
"GreenCanyon 2021","Baughman3",0.785623749877804,NA,NA,42.81,-118.96
"HPGRS AGCR 2022","Baughman3",0.789416123278749,NA,NA,42.81,-118.96
"HardwareRanch 2022","Baughman3",0.789869251037837,NA,NA,42.81,-118.96
"K1_vanDiepen 2022","Baughman3",0.782125734421975,NA,NA,42.81,-118.96
"L1_vanDiepen 2022","Baughman3",0.788644111818074,NA,NA,42.81,-118.96
"MPG_IR 2021","Baughman3",0.787132643920188,NA,NA,42.81,-118.96
"MPG_SR 2021","Baughman3",0.787250809195339,NA,NA,42.81,-118.96
"MPG_TH 2021","Baughman3",0.787175890842834,NA,NA,42.81,-118.96
"NEAR 4WAY CPER 2022","Baughman3",0.780399442182357,NA,NA,42.81,-118.96
"NEAR HQ CPER 2022","Baughman3",0.782470447262804,NA,NA,42.81,-118.96
"NEAR NUTNET 2022","Baughman3",0.781621503338922,NA,NA,42.81,-118.96
"OttS1 2022","Baughman3",0.790463733559312,NA,NA,42.81,-118.96
"PMR- Brome 2021","Baughman3",0.7925150103218,NA,NA,42.81,-118.96
"Pearlwise 2024","Baughman3",0.779864486804426,NA,NA,42.81,-118.96
"Peavine 2022","Baughman3",0.764339550544771,NA,NA,42.81,-118.96
"Plymouth 2022","Baughman3",0.750571454272081,NA,NA,42.81,-118.96
"RedBluff 2023","Baughman3",0.79450434963597,NA,NA,42.81,-118.96
"Rush_Valley 2022","Baughman3",0.771978497655836,NA,NA,42.81,-118.96
"SSHQ 2022","Baughman3",0.781829440415307,NA,NA,42.81,-118.96
"SSHigh 2022","Baughman3",0.783330686119425,NA,NA,42.81,-118.96
"SouthEden 2022","Baughman3",0.788949195307724,NA,NA,42.81,-118.96
"Symstad1 2021","Baughman3",0.785427978061534,NA,NA,42.81,-118.96
"Symstad2 2022","Baughman3",0.784804882065819,NA,NA,42.81,-118.96
"TB FIRE 2022","Baughman3",0.785984656694491,NA,NA,42.81,-118.96
"TB LC Control 2022","Baughman3",0.785501425839592,NA,NA,42.81,-118.96
"TB PRAIRIE DOG 2022","Baughman3",0.785669854490343,NA,NA,42.81,-118.96
"Woodruff 2022","Baughman3",0.786151417893689,NA,NA,42.81,-118.96
"dino 2024","Baughman3",0.755022409753764,NA,NA,42.81,-118.96
"AAFC4","Baughman2",0.672097225644794,50.08,-120.65,43.05,-118.87
"AAFC5","Baughman2",0.679048980761178,50.09,-120.45,43.05,-118.87
"AAFC6","Baughman2",0.679015156535501,50.09,-120.75,43.05,-118.87
"AAFC8","Baughman2",0.685976637406556,49.57,-120.55,43.05,-118.87
"AAFC9","Baughman2",0.670770044244181,49.62,-119.8,43.05,-118.87
"AAFC10","Baughman2",0.670851681425814,49.71,-120.05,43.05,-118.87
"Adler5","Baughman2",0.69196439592254,40.79,-111.87,43.05,-118.87
"Schupp2","Baughman2",0.685984731067558,40.2,-112.46,43.05,-118.87
"Schupp1","Baughman2",0.690292802483557,39.85,-112.15,43.05,-118.87
"Adler13","Baughman2",0.733710912412466,41.44,-111.08,43.05,-118.87
"Adler16","Baughman2",0.672474311284278,41.78,-110.2,43.05,-118.87
"Adler17","Baughman2",0.672576611336144,41.44,-110.11,43.05,-118.87
"Adler18","Baughman2",0.686739825687556,40.86,-114.22,43.05,-118.87
"Barnett1","Baughman2",0.666692968796885,43.48,-110.74,43.05,-118.87
"Baughman3","Baughman2",0.680310204327307,42.81,-118.96,43.05,-118.87
"Baughman2","Baughman2",1,43.05,-118.87,43.05,-118.87
"Chynoweth1","Baughman2",0.68540422918715,39.76604,-109.5635,43.05,-118.87
"Board1","Baughman2",0.664679061546424,38.84,-117.57,43.05,-118.87
"Bradford1","Baughman2",0.664275782540907,35.23,-111.62,43.05,-118.87
"Chambers1","Baughman2",0.65075493508548,39.55,-119.58,43.05,-118.87
"Chambers2","Baughman2",0.643128395779711,39.95,-118.76,43.05,-118.87
"Urza1","Baughman2",0.643265683825974,40.35,-119.34,43.05,-118.87
"Chambers4","Baughman2",0.643172037922034,41.31,-117.63,43.05,-118.87
"Chambers5","Baughman2",0.638557823114641,41.54,-117.75,43.05,-118.87
"Chambers6","Baughman2",0.638530076282625,41.54,-117.78,43.05,-118.87
"Chambers7","Baughman2",0.703900539363408,43.94,-116.19,43.05,-118.87
"Chambers8","Baughman2",0.684049368472289,42.24,-114.57,43.05,-118.87
"Chambers9","Baughman2",0.685561601198344,40.66,-116.73,43.05,-118.87
"Copeland1","Baughman2",0.685510019426027,43.7,-117.33,43.05,-118.87
"Copeland5","Baughman2",0.676750642212785,42.27,-118.71,43.05,-118.87
"Copeland9","Baughman2",0.672638565822712,43.47,-119.68,43.05,-118.87
"Downs1","Baughman2",0.675016236903166,46.38145,-119.430272,43.05,-118.87
"Downs2","Baughman2",0.676428791460101,46.25045,-119.53334,43.05,-118.87
"Downs3","Baughman2",0.633939682887624,45.9663,-120.3671,43.05,-118.87
"Fleishman1","Baughman2",0.692024995089156,38.47,-119.49,43.05,-118.87
"Fleishman5","Baughman2",0.690073453235564,39.12,-117.27,43.05,-118.87
"Fleishman7","Baughman2",0.665632606797351,39.17,-117.44,43.05,-118.87
"Getts1","Baughman2",0.719235689987551,41.17,-120.5,43.05,-118.87
"Getts3","Baughman2",0.669277645073455,40.43,-120.67,43.05,-118.87
"Holdrege1","Baughman2",0.666519936172341,41.61,-111.57,43.05,-118.87
"Hufft1","Baughman2",0.684004687863356,38.6701,-108.3286,43.05,-118.87
"Lavin1","Baughman2",0.699131488121589,44.68,-109.07,43.05,-118.87
"Lavin2","Baughman2",0.683124233944085,45.67,-111.03,43.05,-118.87
"Lee1","Baughman2",0.643222633968478,36.82340833,-116.0163889,43.05,-118.87
"Lee2","Baughman2",0.635928434879991,35.3984,-115.7845,43.05,-118.87
"Lee3","Baughman2",0.643107305288962,36.5247,-115.8987,43.05,-118.87
"Lee4","Baughman2",0.63596315472253,35.4564,-115.52,43.05,-118.87
"Leger1","Baughman2",0.650158711928429,39.49,-119.84,43.05,-118.87
"Maron1","Baughman2",0.691391573943246,46.68,-114.03,43.05,-118.87
"Maron2","Baughman2",0.672350158697565,46.64,-113.23,43.05,-118.87
"Porensky30","Baughman2",0.661296417031524,40.63,-105.27,43.05,-118.87
"Pyke3","Baughman2",0.69143404141597,44.60456358,-120.1924183,43.05,-118.87
"Pyke8","Baughman2",0.666082046279642,46.74830998,-119.361636,43.05,-118.87
"Pyke21","Baughman2",0.668527567161601,47.61803776,-119.6830115,43.05,-118.87
"Pyle1","Baughman2",0.74749125189118,42.35,-118.65,43.05,-118.87
"Pyle9","Baughman2",0.672422035525325,43.42,-119.62,43.05,-118.87
"Pyle10","Baughman2",0.690163454515672,43.19,-120,43.05,-118.87
"Pyle15","Baughman2",0.680779328642031,43.8,-119,43.05,-118.87
"Pyle17","Baughman2",0.680220264851792,44.36,-118.93,43.05,-118.87
