"Category","ID","Latitude","Longitude","Date","SMAP_Tile","SPL3SMP_E_006_Line_Y_9km","SPL3SMP_E_006_Sample_X_9km","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scah","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scav","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_surface_temperature","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_clay_fraction_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_dca_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_error_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scah_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scav_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_surface_temperature_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_vegetation_water_content_pm"
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-01-27","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,269.771698,0.5223598
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-01-28","h00v00",276,793,-9999,-9999,-9999,-9999,270.586792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-01-29","h00v00",276,793,-9999,-9999,-9999,-9999,270.3720398,0.1917818,-9999,-9999,-9999,-9999,-9999,270.3119202,0.5217891
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-01-30","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,269.5509338,0.5206705
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-01-31","h00v00",276,793,-9999,-9999,-9999,-9999,269.4991455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-01","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,268.74823,0.5200918
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-02","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-03","h00v00",276,793,-9999,-9999,-9999,-9999,270.2312622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-04","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,270.3703308,0.5178474
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-05","h00v00",276,793,-9999,-9999,-9999,-9999,270.8923645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-06","h00v00",276,793,-9999,-9999,-9999,-9999,271.2218018,0.1917818,-9999,-9999,-9999,-9999,-9999,271.92453,0.5172819
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-07","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,270.9543457,0.515988
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-08","h00v00",276,793,-9999,-9999,-9999,-9999,270.5684814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-09","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,271.263031,0.5153524
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-10","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-11","h00v00",276,793,-9999,-9999,-9999,-9999,270.2173157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-12","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,272.3974609,0.5127764
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-13","h00v00",276,793,-9999,-9999,-9999,-9999,271.0276794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-14","h00v00",276,793,-9999,-9999,-9999,-9999,271.4802551,0.1917818,-9999,-9999,-9999,-9999,-9999,272.9050598,0.5121242
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-15","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,271.0120544,0.5108275
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-16","h00v00",276,793,-9999,-9999,-9999,-9999,267.3818665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-17","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,268.309082,0.5102403
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-18","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-19","h00v00",276,793,-9999,-9999,-9999,-9999,269.4481812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-20","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,270.8366699,0.5078756
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-21","h00v00",276,793,-9999,-9999,-9999,-9999,271.5557556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-22","h00v00",276,793,-9999,-9999,-9999,-9999,272.3338013,0.1917818,-9999,-9999,-9999,-9999,-9999,273.8578186,0.5072364
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-23","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,269.0596924,0.5060312
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-24","h00v00",276,793,-9999,-9999,-9999,-9999,269.1843872,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-25","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,269.2186279,0.5054376
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-26","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-27","h00v00",276,793,-9999,-9999,-9999,-9999,271.6510315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-02-28","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-01","h00v00",276,793,-9999,-9999,-9999,-9999,268.8760376,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-02","h00v00",276,793,-9999,-9999,-9999,-9999,269.326416,0.1917818,-9999,-9999,-9999,-9999,-9999,271.4055481,0.5017348
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-03","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,271.7757568,0.5001316
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-04","h00v00",276,793,-9999,-9999,-9999,-9999,268.846344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-05","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,271.9577637,0.4993322
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-06","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-07","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-08","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,272.8161011,0.4978378
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-09","h00v00",276,793,-9999,-9999,-9999,-9999,271.65625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-10","h00v00",276,793,-9999,-9999,-9999,-9999,271.1670837,0.1917818,-9999,-9999,-9999,-9999,-9999,273.0741577,0.4975825
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-11","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,273.9917908,0.497104
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-12","h00v00",276,793,-9999,-9999,-9999,-9999,270.3464661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-13","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,273.5427246,0.4968806
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-14","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-15","h00v00",276,793,0.1276768,0.1276768,0.0911481,0.1188992,274.1536865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-16","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1619758,-9999,0.1619758,0.105892,0.1456837,275.2677917,0.4974123
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-17","h00v00",276,793,-9999,-9999,-9999,-9999,272.0710754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-18","h00v00",276,793,-9999,-9999,-9999,-9999,268.7051392,0.1917818,-9999,-9999,-9999,-9999,-9999,273.0576477,0.4986307
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-19","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,273.3508301,0.5010999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-20","h00v00",276,793,-9999,-9999,-9999,-9999,270.9794312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-21","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,274.1686096,0.5023839
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-22","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-23","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-24","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,274.0117493,0.5073047
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-25","h00v00",276,793,-9999,-9999,-9999,-9999,270.8208923,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-26","h00v00",276,793,-9999,-9999,-9999,-9999,268.4029236,0.1917818,-9999,-9999,-9999,-9999,-9999,271.3601074,0.508548
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-27","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,271.8916626,0.510452
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-28","h00v00",276,793,-9999,-9999,-9999,-9999,267.2847595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-29","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,273.4530945,0.5113944
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-30","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-03-31","h00v00",276,793,-9999,-9999,-9999,-9999,273.3744202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-01","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,274.1281433,0.5152335
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-02","h00v00",276,793,-9999,-9999,-9999,-9999,274.0645752,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-03","h00v00",276,793,0.1019071,0.1019071,0.0506368,0.0963469,274.4786377,0.1917818,0.1216122,-9999,0.1216122,0.079967,0.1127562,275.0188599,0.5161963
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-04","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,276.0885925,0.5181254
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-05","h00v00",276,793,-9999,-9999,-9999,-9999,274.4814758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-06","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,274.3645325,0.5190854
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-07","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-08","h00v00",276,793,-9999,-9999,-9999,-9999,274.3379211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-09","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.2046686,-9999,0.2046686,0.1513131,0.1813182,275.2298889,0.5307922
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-10","h00v00",276,793,0.1414834,0.1414834,0.0935264,0.1292437,274.7212219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-11","h00v00",276,793,0.1441819,0.1441819,0.1026191,0.1341686,275.0289917,0.1917818,0.1768848,-9999,0.1768848,0.11791,0.1591493,284.1065979,0.5338081
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-12","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1698951,-9999,0.1698951,0.1141161,0.1537747,285.634552,0.5396947
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-13","h00v00",276,793,0.1312619,0.1312619,0.0756454,0.1188558,275.2554321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-14","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1528596,-9999,0.1528596,0.0914061,0.1351467,286.2328796,0.54266
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-15","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-16","h00v00",276,793,0.1038901,0.1038901,0.0605341,0.0975348,275.0213623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-17","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1638231,-9999,0.1638231,0.1210605,0.1507051,276.5041199,0.5539882
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-18","h00v00",276,793,0.157032,0.157032,0.0999584,0.1407185,275.9196167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-19","h00v00",276,793,0.1318801,0.1318801,0.0895738,0.1219262,276.068634,0.1917818,0.169553,-9999,0.169553,0.1120288,0.1526161,283.6723328,0.5566581
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-20","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.135799,-9999,0.135799,0.0942983,0.1259898,276.3192139,0.5621008
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-21","h00v00",276,793,-9999,-9999,-9999,-9999,274.1309814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-22","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,274.5993652,0.564758
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-23","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-24","h00v00",276,793,-9999,-9999,-9999,-9999,274.62323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-25","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1277552,-9999,0.1277552,0.0930519,0.1202606,277.9825439,0.5756696
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-26","h00v00",276,793,0.13518,0.13518,0.089502,0.1241518,275.6480408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-27","h00v00",276,793,0.1244589,0.1244589,0.0940508,0.1149218,276.4778137,0.1917818,0.1528258,-9999,0.1528258,0.097598,0.1375677,283.7078247,0.5852759
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-28","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,-9999,-9999,-9999,-9999,-9999,281.3491821,0.6047211
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-29","h00v00",276,793,0.1725357,0.1725357,0.1253083,0.1605898,275.7907715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-04-30","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1799631,-9999,0.1799631,0.1355937,0.1686636,285.2716064,0.6145469
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-01","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-02","h00v00",276,793,0.1333214,0.1333214,0.0895359,0.1231694,279.026062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-03","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1503027,-9999,0.1503027,0.088559,0.1334185,286.9819946,0.6547466
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-04","h00v00",276,793,0.1187854,0.1187854,0.0645528,0.110002,279.4680481,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-05","h00v00",276,793,0.1153778,0.1153778,0.0635573,0.1074843,278.5682983,0.1917818,0.130233,-9999,0.130233,0.0702668,0.1181374,286.4733276,0.6650305
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-06","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1370489,-9999,0.1370489,0.0834432,0.1244533,285.6989746,0.6800315
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-07","h00v00",276,793,0.0936394,0.0936394,0.0508723,0.0899097,277.4763794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-08","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1071062,-9999,0.1071062,0.0552996,0.1013664,284.0382996,0.6846913
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-09","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-10","h00v00",276,793,0.0890633,0.0890633,0.0443236,0.0866179,279.8149719,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-11","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.0951788,-9999,0.0951788,0.0536817,0.0910341,285.9452515,0.7036546
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-12","h00v00",276,793,0.1880482,0.1880482,0.1320888,0.1721386,278.6002808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-13","h00v00",276,793,0.160951,0.160951,0.1303324,0.1483577,277.6723938,0.1917818,0.1669765,-9999,0.1669765,0.1331796,0.156875,280.0613098,0.7084677
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-14","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.18275,-9999,0.18275,0.1309665,0.1690102,283.4570007,0.7181446
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-15","h00v00",276,793,0.1876219,0.1876219,0.1330258,0.17246,278.5697327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-16","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.2084059,-9999,0.2084059,0.1592254,0.1973056,287.1730957,0.7230016
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-17","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-18","h00v00",276,793,0.1687261,0.1687261,0.0987889,0.1475869,281.8412781,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-19","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.2405926,-9999,0.2405926,0.1639341,0.2145486,287.0657654,0.7644727
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-20","h00v00",276,793,0.1809887,0.1809887,0.1337013,0.1694044,280.324646,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-21","h00v00",276,793,0.1519058,0.1519058,0.1143942,0.1439395,281.2320251,0.1917818,0.1852893,-9999,0.1852893,0.1190259,0.1645685,289.7234497,0.7751151
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-22","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1649916,-9999,0.1649916,0.1152872,0.1522665,291.5374756,0.7964985
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-23","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-24","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1668585,-9999,0.1668585,0.0902441,0.1439473,291.6663208,0.8073499
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-25","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-26","h00v00",276,793,0.1727825,0.1727825,0.1063882,0.1530072,283.1810303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-27","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1769061,-9999,0.1769061,0.10585,0.1549229,290.4096069,0.8518524
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-28","h00v00",276,793,0.1366362,0.1366362,0.0786909,0.1247592,282.7828369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-29","h00v00",276,793,0.1322131,0.1322131,0.0783556,0.1217405,283.1106567,0.1917818,0.1472812,-9999,0.1472812,0.0755006,0.1310072,290.4125061,0.8632706
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-30","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1458171,-9999,0.1458171,0.0806176,0.1306868,292.2012634,0.8864003
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-05-31","h00v00",276,793,0.1183068,0.1183068,0.0621612,0.1115122,284.0002136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-06-01","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1378992,-9999,0.1378992,0.0678842,0.124986,291.8817749,0.8981029
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-06-02","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-06-03","h00v00",276,793,0.2325413,0.2325413,0.1831271,0.2225885,282.1139526,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-06-04","h00v00",276,793,-9999,-9999,-9999,-9999,-9999,0.1917818,0.1974145,-9999,0.1974145,0.1570236,0.1904418,285.9111328,0.9459292
"Satellite","L1vanDiepen",41.217483,-105.925447,"2023-06-05","h00v00",276,793,0.2524742,0.2524742,0.1808267,0.2300792,282.1169434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
