"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log","Predicted_Fitness_fixed","Predicted_Fitness_log_fixed","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,275,1.21,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_572","black",18,1,43,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,27,23,1,1,275,5.61677109766657,274.993666666667,-Inf,264.842057439474,7.09381267721498,45.4960976140753,3.77920744229173,45.231,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,542,1.91,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_593","black",2,2,38,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,542,6.29526600143965,239.190333333334,-Inf,248.767813583604,7.03203765212604,60.5643678650158,4.08700290120142,63.241,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_408","black",1,5,55,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,151.698,-Inf,149.929957286533,7.3589679537482,40.4998858155781,3.56842318088305,41.475,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_402","black",8,1,30,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,1,0,-Inf,231.687666666667,-Inf,237.691528313187,7.46433890064247,77.007781651756,4.29558992190827,80.6203333333334,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_428","black",13,1,77,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,1,0,-Inf,220.185,-Inf,224.72747281089,7.4912958795253,56.9835350814662,3.97103608794401,58.8313333333332,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,419,1.7,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_573","black",18,2,84,2,2,NA,"frost_heave","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,419,6.03787091992214,248.537,-Inf,247.843657366178,7.05251130911831,41.6536879296478,3.6852374669822,41.3653333333334,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_416","black",1,4,33,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,1,0,-Inf,295.541333333333,-Inf,295.74781206129,7.58110123246073,74.4653358420055,4.27005776916529,78.964,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,40,0.17,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_558","black",13,4,12,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,40,3.68887945411394,333.316666666667,-Inf,336.279806414136,7.32893370889867,45.7484983059644,3.7810648806407,45.9003333333334,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","Y",0,631,3.041,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_467","black",5,3,46,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,1,1,631,6.44730586254121,227.817,-Inf,220.346742511404,7.46357158409743,62.1435962557624,4.05823319327121,61.7203333333333,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_407","black",8,4,61,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,245.870333333333,-Inf,243.913409402208,7.47590118136143,64.807088089117,4.12369815137819,69.0576666666667,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,28,0.11,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_574","black",18,3,26,2,2,NA,"frost_heave","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,28,3.3322045101752,250.475666666667,-Inf,247.178897889429,7.06139046359025,37.6027355897917,3.56263013537962,37.1459999999999,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_418","black",9,2,58,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,1,0,-Inf,189.655,-Inf,180.167607594718,7.45223558613618,47.4467588498813,3.75416004575168,46.0910000000001,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,438,1.52,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_592","black",2,1,46,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,438,6.08221891037645,282.238666666666,-Inf,280.153890574067,7.15813518469405,43.7149951307646,3.73341828021397,42.6820000000001,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,579,2.38,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_579","black",3,3,34,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,579,6.361302477573,324.321,-Inf,323.529187236499,7.25190237308369,53.9816702601887,3.96720911980874,53.8106666666667,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_474","black",10,1,26,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,1,0,-Inf,195.932999999999,-Inf,200.936363525835,7.42921043555982,55.7993594168938,3.92537842322111,55.511,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,1688,10.18,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_596","black",2,3,17,2,2,NA,"frost_heave_herbivory","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,1688,7.4312996751559,254.389666666667,-Inf,247.291347570346,7.09282190614193,38.9963800557155,3.57916894378682,38.4093333333333,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_466","black",5,2,45,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,266.307,-Inf,243.631452058234,7.51862910970781,69.6896772233157,4.18767113741485,71.6776666666667,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_509","black",6,5,103,2,2,NA,"frost_heave","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,0,0,0,-Inf,331.177666666667,-Inf,323.109305614918,7.25042753232292,54.0462419058484,3.96853634820967,52.1583333333334,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_455","black",3,1,98,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,170.133666666666,-Inf,170.518977888627,7.36487732545962,67.988314639196,4.15741538770288,71.393,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"Y","Y",0,191,0.62,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_581","black",17,4,52,2,2,NA,"frost_heave","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,1,1,191,5.25227342804663,264.619,-Inf,255.092121785131,7.10473704879546,40.2023726718658,3.64778850730046,39.0866666666667,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_584","black",19,4,13,2,2,NA,NA,"2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,0,0,0,-Inf,235.277,-Inf,247.573655722119,7.05128960788276,41.6995701488307,3.68640823432557,43.0086666666667,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_413","black",1,1,81,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,268.091333333333,-Inf,259.109028956462,7.44102855010984,78.9716499014997,4.33215136885427,80.145,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","Y",0,189,0.95,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_471","black",6,2,12,2,2,NA,"herbivory","2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,1,1,189,5.24174701505964,239.332666666667,-Inf,252.251293583303,7.54074709656364,57.7993937681558,3.98794964065622,56.1673333333333,-Inf
"SS_black","SS","2022",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2022_589","black",1,3,68,2,2,NA,"frost_heave","2 2 - SS_black - 2022",576.92,7.63157534246575,1,198.66,107.5,18.84,251.92,10.9743956043956,21.3635,-3.87623655913978,2.46846153846154,0.542197802197802,0,20.9861290322581,1.25604395604396,0.339112903225807,-2.84596774193548,10.3387903225806,3.74641129032258,-11.62,22.14,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2022",40,63,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,27,23,0,0,0,-Inf,313.027333333333,-Inf,306.046236051777,7.24047959897263,46.8720794679235,3.81450589261051,50.7816666666666,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_464","black",4,5,2,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,262.733666666666,-Inf,257.091565642291,7.470654238497,74.8084642269437,4.27353936863795,77.2053333333333,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_401","black",2,5,74,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,164.876666666666,-Inf,148.856826658672,7.21537316131963,51.4737506305578,3.85242369479414,52.413,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"N","N",0,0,0,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_475","black",10,2,52,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,0,0,0,-Inf,166.541,-Inf,165.878261127794,7.33091496680609,54.8598075225587,3.93283998371228,56.9333333333333,-Inf
"SS_black","SS","2023",NA,"2 2",NA,"Y","Y",0,280,1.33,NA,NA,44.24559,-112.214337,0,0,0,0,"Common_Garden","SS2023_465","black",5,1,83,2,2,NA,NA,"2 2 - SS_black - 2023",815.12,6.13135616438356,1,204.1,194.54,201.52,214.96,11.6225274725275,19.3630555555556,-5.63145161290323,-0.42478021978022,10.0562637362637,0,16.848064516129,4.62384615384615,0.401370967741935,-0.5091935483871,13.7071774193548,6.59899193548387,-10.08,27.37,8.07333333333333,217.633333333333,3.96333333333333,3.43333333333333,"SS_black 2023",40,64,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,28,23,1,1,280,5.63478960316925,217.817333333334,-Inf,225.232096834323,7.48068132756773,71.2526847619524,4.20917264307886,73.9426666666666,-Inf
